date,open,close,high,low,amount
2019-05-16,5434.36,5495.76,5507.52,5355.57,44540.12
2019-05-17,5479.5,5365.65,5509.21,5328.0,49841.61
2019-05-20,5327.43,5242.79,5327.43,5164.23,44407.99
2019-05-21,5243.02,5299.29,5383.71,5169.97,42385.65
2019-05-22,5299.18,5259.9,5349.94,5214.88,32041.58
2019-05-23,5220.51,5107.95,5237.28,5081.05,58058.63
2019-05-24,5130.46,5206.44,5243.02,5127.31,44034.09
2019-05-27,5209.81,5209.25,5231.71,5102.6,39161.91
2019-05-28,5203.57,5259.9,5369.59,5186.85,74772.77
2019-05-29,5259.96,5394.46,5467.85,5259.96,65646.96
2019-05-30,5383.71,5357.26,5439.93,5278.02,40247.2
2019-05-31,5330.42,5271.16,5366.77,5271.16,35793.8
2019-06-03,5282.41,5282.41,5335.03,5250.22,34479.24
2019-06-04,5299.29,5188.43,5301.71,5164.23,39689.48
2019-06-05,5237.39,5167.61,5250.11,5158.6,34067.36
2019-06-06,5190.23,5114.31,5191.07,5091.07,34786.85
2019-06-10,5090.96,5164.68,5208.97,4989.77,55502.46
2019-06-11,5192.37,5388.72,5415.28,5186.74,80106.44
2019-06-12,5362.44,5365.14,5389.28,5293.67,37747.4
2019-06-13,5383.71,5383.71,5396.66,5310.55,32917.42
2019-06-14,5389.34,5400.59,5509.21,5383.82,42455.04
2019-06-17,5366.83,5392.72,5479.05,5361.31,32769.03
2019-06-18,5423.11,5423.11,5439.99,5342.07,29441.38
2019-06-19,5552.54,5507.58,5590.25,5507.58,53726.4
2019-06-20,5510.34,5749.52,5752.33,5508.65,67271.97
2019-06-21,5721.21,5756.83,5802.92,5690.42,45926.75
2019-06-24,5768.09,5817.61,5888.47,5749.52,45779.2
2019-06-25,5845.19,5794.43,5884.58,5704.49,51295.95
2019-06-26,5805.79,5776.87,5805.79,5728.24,29588.18
2019-06-27,5805.79,5869.67,5895.84,5783.96,47978.45
2019-06-28,5893.19,5881.99,5909.45,5810.68,31088.4
2019-07-01,5997.47,6151.33,6172.38,5973.27,52337.23
2019-07-02,6112.73,6112.73,6138.05,6062.08,39061.09
2019-07-03,6084.59,5903.94,6101.47,5867.92,67139.32
2019-07-04,5892.12,5866.23,5920.26,5810.07,46216.68
2019-07-05,5893.24,5971.02,6005.8,5838.65,50032.71
2019-07-08,5944.18,5886.83,5960.21,5831.34,33613.52
2019-07-09,5855.54,5837.3,5910.13,5793.91,31723.32
2019-07-10,5864.71,5873.66,5919.02,5842.59,28166.7
2019-07-11,5915.53,5867.92,5962.92,5836.97,30514.19
2019-07-12,5866.79,5893.75,5924.2,5859.53,28173.85
2019-07-15,5790.82,5836.57,5860.04,5697.0,59870.4
2019-07-16,5833.87,5791.94,5872.42,5775.06,33245.24
2019-07-17,5791.94,5766.62,5820.03,5758.91,25468.87
2019-07-18,5755.36,5676.57,5763.81,5674.77,39252.95
2019-07-19,5718.78,5723.68,5751.42,5679.39,28014.81
2019-07-22,5746.92,5730.15,5769.43,5692.05,28125.49
2019-07-23,5759.87,5713.04,5761.5,5656.09,32483.95
2019-07-24,5737.41,5670.16,5746.36,5660.76,46771.2
2019-07-25,5667.96,5763.81,5765.83,5623.96,38255.7
2019-07-26,5758.01,5775.23,5808.83,5738.76,26467.59
2019-07-29,5758.35,5839.27,5856.66,5746.98,26981.33
2019-07-30,5839.78,5853.46,5876.36,5808.83,19537.97
2019-07-31,5831.34,5817.83,5869.44,5784.01,22526.2
2019-08-01,5839.84,5742.98,5842.59,5707.64,35089.52
2019-08-02,5656.88,5715.69,5735.55,5651.25,39719.4
2019-08-05,5662.51,5648.04,5713.16,5634.37,36774.31
2019-08-06,5583.72,5669.82,5679.39,5543.2,43991.16
2019-08-07,5687.83,5662.51,5721.77,5662.51,26869.98
2019-08-08,5710.34,5812.65,5825.71,5701.9,38808.13
2019-08-09,5851.04,5758.35,5864.82,5741.24,28461.7
2019-08-12,6030.05,6076.88,6085.15,5943.95,81498.95
2019-08-13,6062.98,6073.05,6118.35,6032.14,30329.7
2019-08-14,6140.98,6215.88,6264.11,6140.98,41410.95
2019-08-15,6129.61,6224.72,6233.61,6129.61,27237.39
2019-08-16,6252.52,6279.31,6397.38,6202.77,36086.73
2019-08-19,6315.33,6286.51,6365.86,6248.07,32867.58
2019-08-20,6281.56,6365.98,6386.69,6253.42,28602.13
2019-08-21,6366.54,6343.47,6405.2,6319.04,25066.62
2019-08-22,6382.8,6557.32,6557.32,6365.98,37590.78
2019-08-23,6562.95,6704.21,6723.68,6510.16,40192.3
2019-08-26,6607.97,6551.41,6692.39,6516.13,48497.89
2019-08-27,6630.48,6585.46,6711.01,6585.46,52164.21
2019-08-28,6585.46,6535.43,6665.32,6439.19,47009.67
2019-08-29,6562.95,6608.53,6637.12,6492.6,29330.42
2019-08-30,6675.5,6771.18,6793.69,6664.25,44890.77
2019-09-02,6759.86,6752.94,6787.95,6698.01,28234.33
2019-09-03,6759.92,6759.92,6821.94,6695.54,29485.09
2019-09-04,6764.42,6675.56,6776.3,6647.98,33600.22
2019-09-05,6698.01,6782.43,6787.5,6692.39,32930.84
2019-09-06,6785.24,6773.93,6794.53,6709.27,26176.59
2019-09-09,6788.06,6740.34,6804.94,6731.78,29379.34
2019-09-10,6727.84,6669.03,6731.78,6647.42,26227.07
2019-09-11,6642.98,6363.27,6647.2,6354.72,81716.54
2019-09-12,6343.47,6529.18,6590.97,6343.47,41211.33
2019-09-16,6439.14,6529.18,6557.04,6439.14,31371.8
2019-09-17,6501.04,6501.1,6572.29,6461.65,25196.93
2019-09-18,6582.65,6810.01,6816.2,6580.84,69314.47
2019-09-19,6804.94,6788.06,6816.2,6743.6,24479.8
2019-09-20,6821.83,6857.96,6872.48,6802.63,37626.66
2019-09-23,6855.59,6810.57,6855.59,6709.27,30026.33
2019-09-24,6844.34,7007.54,7012.61,6827.45,36269.13
2019-09-25,6985.03,6951.26,7034.95,6931.57,24024.58
2019-09-26,6956.55,6911.87,7003.88,6865.78,26081.94
2019-09-27,6894.99,6955.48,7001.91,6833.08,22826.61
2019-09-30,6889.36,6816.2,6925.54,6816.2,30825.14
2019-10-08,6833.08,6912.43,6985.03,6827.51,31045.27
2019-10-09,6907.37,6798.25,6907.37,6732.06,35788.57
2019-10-10,6686.76,6844.34,6866.45,6585.57,41173.7
2019-10-11,6855.59,6954.64,6956.89,6828.63,28689.25
2019-10-14,7018.8,6985.03,7028.14,6928.75,27187.51
