date,open,close,high,low,amount
2022-07-04,3007.57,3008.26,3032.69,2968.85,225876.0
2022-07-05,3016.73,2974.54,3030.75,2941.92,262965.0
2022-07-06,2967.74,2920.82,2988.55,2901.53,227633.0
2022-07-07,2920.82,2877.11,2920.82,2833.8,266771.0
2022-07-08,2901.53,2892.51,2921.66,2868.36,164097.0
2022-07-11,2855.32,2846.43,2866.14,2799.52,192575.0
2022-07-12,2838.11,2855.04,2893.07,2820.9,169935.0
2022-07-13,2849.07,2898.06,2921.38,2821.87,189919.0
2022-07-14,2871.28,2856.84,2904.45,2841.85,151079.0
2022-07-15,2857.12,2853.65,2931.51,2827.28,207209.0
2022-07-18,2849.9,2817.98,2852.26,2774.54,178034.0
2022-07-19,2813.4,2839.77,2850.18,2806.46,120214.0
2022-07-20,2866.14,2842.69,2875.86,2827.28,112498.0
2022-07-21,2841.02,2809.24,2853.65,2807.57,110728.0
2022-07-22,2820.34,2798.27,2834.22,2785.64,116986.0
2022-07-25,2811.32,2828.39,2834.22,2782.17,124799.0
2022-07-26,2839.22,2868.78,2882.8,2836.72,137474.0
2022-07-27,2855.73,2828.67,2869.06,2821.17,97491.0
2022-07-28,2833.53,2815.07,2861.98,2811.32,92609.0
2022-07-29,2806.32,2694.04,2806.32,2685.71,340311.0
2022-08-01,2695.43,2696.54,2716.11,2672.11,156082.0
2022-08-02,2673.22,2656.01,2697.65,2620.21,176738.0
2022-08-03,2659.07,2641.16,2709.31,2637.14,154031.0
2022-08-04,2641.3,2671.56,2681.41,2639.22,133686.0
2022-08-05,2680.86,2704.87,2709.31,2663.65,127017.0
2022-08-08,2692.65,2687.24,2737.48,2681.55,130251.0
2022-08-09,2675.31,2674.33,2688.49,2663.79,85386.0
2022-08-10,2654.9,2632.97,2681.55,2619.1,143549.0
2022-08-11,2646.71,2687.24,2687.24,2640.61,139671.0
2022-08-12,2692.65,2698.21,2711.53,2670.59,108619.0
2022-08-15,2683.36,2660.73,2710.7,2656.57,138440.0
2022-08-16,2660.32,2650.05,2678.77,2642.69,109975.0
2022-08-17,2651.16,2663.51,2674.19,2633.25,122116.0
2022-08-18,2646.85,2625.06,2649.63,2605.36,179552.0
2022-08-19,2612.16,2628.26,2648.94,2605.22,126038.0
2022-08-22,2609.38,2598.28,2625.34,2581.07,155130.0
2022-08-23,2601.05,2549.7,2609.24,2542.76,229248.0
2022-08-24,2549.15,2539.15,2570.52,2521.94,180255.0
2022-08-25,2548.17,2569.27,2577.18,2539.01,174854.0
2022-08-26,2603.55,2578.85,2630.2,2571.35,243787.0
2022-08-29,2541.93,2512.92,2571.21,2508.06,254306.0
2022-08-30,2494.18,2494.6,2504.73,2469.06,186433.0
2022-08-31,2478.92,2538.46,2549.42,2473.37,267333.0
2022-09-01,2521.94,2488.08,2521.94,2484.47,158442.0
2022-09-02,2500.98,2464.21,2500.98,2452.69,155924.0
2022-09-05,2438.67,2425.07,2443.53,2398.0,224320.0
2022-09-06,2425.07,2446.02,2457.4,2414.66,146938.0
2022-09-07,2438.67,2423.96,2438.81,2410.91,141508.0
2022-09-08,2438.81,2425.76,2457.4,2423.12,148672.0
2022-09-09,2426.32,2458.93,2461.57,2415.91,203188.0
2022-09-13,2492.52,2489.05,2507.65,2462.26,224554.0
2022-09-14,2466.43,2471.98,2483.5,2452.27,143438.0
2022-09-15,2475.73,2499.74,2528.88,2467.81,244932.0
2022-09-16,2494.18,2453.66,2505.15,2449.49,178052.0
2022-09-19,2449.08,2480.58,2509.87,2432.01,172371.0
2022-09-20,2494.18,2519.03,2521.39,2468.79,184881.0
2022-09-21,2510.7,2486.55,2518.75,2484.47,127648.0
2022-09-22,2466.43,2423.4,2470.45,2418.54,182114.0
2022-09-23,2410.91,2426.59,2447.27,2409.52,120259.0
2022-09-26,2410.91,2467.95,2494.05,2407.72,210416.0
2022-09-27,2493.21,2588.98,2596.89,2466.29,354440.0
2022-09-28,2585.09,2571.91,2612.71,2570.52,244311.0
2022-09-29,2612.02,2556.78,2612.43,2543.45,175647.0
2022-09-30,2575.93,2566.77,2605.22,2561.64,167010.0
2022-10-10,2570.52,2423.4,2578.85,2420.49,256509.0
2022-10-11,2423.54,2419.1,2438.81,2367.89,163898.0
2022-10-12,2415.07,2391.48,2415.07,2327.64,242385.0
2022-10-13,2369.13,2349.43,2378.71,2334.71,191401.0
2022-10-14,2363.44,2426.45,2442.83,2363.31,228723.0
2022-10-17,2406.47,2406.05,2417.85,2373.3,146701.0
2022-10-18,2420.35,2420.63,2452.27,2411.19,139689.0
2022-10-19,2417.99,2362.33,2417.99,2355.39,173929.0
2022-10-20,2334.58,2357.48,2394.26,2327.64,161200.0
2022-10-21,2355.39,2329.72,2357.2,2320.7,163210.0
2022-10-24,2300.02,2205.92,2305.57,2192.32,344039.0
2022-10-25,2171.5,2190.51,2234.23,2168.17,209630.0
2022-10-26,2201.34,2208.28,2242.97,2188.85,179593.0
2022-10-27,2230.21,2120.84,2231.45,2113.62,369655.0
2022-10-28,2127.22,2126.39,2160.67,2107.93,255862.0
2022-10-31,2094.47,2070.87,2111.12,2054.64,225917.0
2022-11-01,2099.33,2196.9,2196.9,2069.63,391551.0
2022-11-02,2188.85,2211.33,2249.64,2161.92,318674.0
2022-11-03,2175.11,2173.86,2181.91,2157.06,192819.0
2022-11-04,2168.03,2299.88,2327.64,2165.95,478983.0
2022-11-07,2286.0,2315.7,2337.35,2267.68,228691.0
2022-11-08,2313.9,2265.04,2331.38,2245.89,235678.0
2022-11-09,2261.02,2236.03,2286.69,2231.59,151242.0
2022-11-10,2223.4,2241.03,2252.13,2212.58,176748.0
2022-11-11,2320.56,2300.16,2320.7,2251.86,368534.0
2022-11-14,2313.76,2304.04,2374.96,2298.49,281953.0
2022-11-15,2304.04,2357.48,2369.27,2277.95,276567.0
2022-11-16,2357.48,2358.31,2390.09,2342.63,182594.0
2022-11-17,2348.45,2335.96,2380.24,2313.76,165581.0
2022-11-18,2341.52,2349.98,2373.44,2337.49,145856.0
2022-11-21,2306.82,2285.03,2313.34,2272.12,217625.0
2022-11-22,2284.89,2303.07,2340.13,2283.36,143770.0
2022-11-23,2303.07,2296.69,2320.7,2284.61,113462.0
2022-11-24,2313.76,2269.48,2320.56,2258.24,150858.0
2022-11-25,2271.15,2263.52,2285.03,2249.91,106766.0
2022-11-28,2228.12,2267.26,2272.26,2189.54,190131.0
2022-11-29,2298.77,2369.97,2371.36,2298.49,410407.0
2022-11-30,2366.5,2395.09,2438.25,2355.39,252286.0
2022-12-01,2508.06,2502.37,2577.32,2492.24,440921.0
2022-12-02,2505.29,2481.14,2534.16,2470.03,210478.0
2022-12-05,2561.91,2556.78,2577.18,2517.5,297958.0
2022-12-06,2549.28,2652.4,2691.54,2537.21,433695.0
2022-12-07,2652.54,2628.53,2685.71,2619.23,311288.0
2022-12-08,2619.1,2643.52,2654.49,2605.36,156448.0
2022-12-09,2641.72,2761.63,2764.41,2634.64,419578.0
2022-12-12,2744.01,2693.35,2763.16,2687.24,299060.0
2022-12-13,2688.49,2708.89,2728.74,2661.01,192762.0
2022-12-14,2708.61,2772.87,2789.39,2693.49,286989.0
2022-12-15,2774.54,2743.45,2796.75,2726.94,199344.0
2022-12-16,2719.3,2751.22,2759.0,2697.65,186426.0
2022-12-19,2764.82,2715.55,2781.62,2702.37,194184.0
2022-12-20,2715.42,2612.29,2723.19,2575.79,343458.0
2022-12-21,2646.85,2639.77,2656.15,2626.73,153853.0
2022-12-22,2661.15,2709.31,2737.76,2642.27,244424.0
2022-12-23,2674.61,2720.27,2757.89,2666.28,198620.0
2022-12-26,2720.27,2696.82,2732.9,2682.38,178298.0
2022-12-27,2716.25,2730.82,2750.95,2704.45,152275.0
2022-12-28,2729.99,2718.75,2729.99,2686.82,139378.0
2022-12-29,2702.37,2698.9,2716.25,2671.0,168505.0
2022-12-30,2713.19,2725.82,2732.76,2702.37,149765.0
